Category,Dictonary_Name,Parameter,Name,amount,unit,uncertainty_type,loc,scale,shape,minimum,maximum,Reference,Comment
Al,Al,"('biosphere3', '39153cb9-a8fe-4fc8-beef-1bf1edceb8e7')","Phenol ('water',)",-0.000356,kilogram,,,,,,,,
Al,Al,"('biosphere3', 'c8791f3c-3c4a-4278-91c0-483797d14da2')","Phosphate ('water',)",0.0026,kilogram,,,,,,,,
Al,Al,"('biosphere3', '73a1b292-e31d-4100-a413-304795a3656f')","Sodium ('water', 'ground-')",0.000299,kilogram,,,,,,,,
Al,Al,"('biosphere3', '5ac961f0-8e53-42ff-b13f-1a7fb9133868')","Sodium, ion ('water',)",-3.69,kilogram,,,,,,,,
Al,Al,"('biosphere3', '28bca51a-6cc7-46af-961a-fd2b675a1376')","Sulfate ('water',)",0.35,kilogram,,,,,,,,
Al,Al,"('biosphere3', 'b8c794de-ac20-47f6-ae87-84d91e95da93')","Sulfate, ion ('water', 'ground-')",-3.3,kilogram,,,,,,,,
Al,Al,"('biosphere3', '0e940fff-f3ba-41b4-a5c6-d53a88bfc707')","Sulfide ('water', 'surface water')",-9.34E-06,kilogram,,,,,,,,
Al,Al,"('biosphere3', '5ac2254e-6b60-45f5-a700-6e0b93f411c8')","Sulfur ('water',)",-0.000561,kilogram,,,,,,,,
Al,Al,"('biosphere3', '693921ef-e02d-4072-add0-55aa4631b213')","Suspended solids, unspecified ('water',)",-0.369,kilogram,,,,,,,,
Al,Al,"('biosphere3', '2c7be02c-791f-4fef-b231-b90321bbeb30')","Zinc, ion ('water',)",0.000101,kilogram,,,,,,,,
Fe,Fe,"('Technosphere', 'Industrial_Residual_Disposal')",,-0.003112381,Mg,,,,,,,,
Fe,Fe,"('Technosphere', 'Electricity_production')",Electricity_production,894.075472,kWh,,,,,,,,
Fe,Fe,"('Technosphere', 'Equipment_Diesel')",Equipment_Diesel,-7.633845,L,,,,,,,,
Fe,Fe,"('Technosphere', 'Equipment_Gasoline')",Equipment_Gasoline,0.004328,L,,,,,,,,
Fe,Fe,"('Technosphere', 'Equipment_LPG')",Equipment_LPG,-0.000153,L,,,,,,,,
Fe,Fe,"('Technosphere', 'Equipment_CNG')",Equipment_CNG,-104.519502,0,,,,,,,,
Fe,Fe,"('Technosphere', 'Equipment_Residual_Fuel_Oil')",Equipment_Residual_Fuel_Oil,-4.662941,L,,,,,,,,
Fe,Fe,"('Technosphere', 'Internal_Process_Transportation_Heavy_Duty_Diesel_Truck')",Internal_Process_Transportation_Heavy_Duty_Diesel_Truck,-213864.9321,kgkm,,,,,,,,
Fe,Fe,"('Technosphere', 'Internal_Process_Transportation_Medium_Duty_Diesel_Truck')",Internal_Process_Transportation_Medium_Duty_Diesel_Truck,-213864.9321,kgkm,,,,,,,,
Fe,Fe,"('Technosphere', 'Internal_Process_Transportation_Barge')",Internal_Process_Transportation_Barge,-941.0664151,kgkm,,,,,,,,
Fe,Fe,"('Technosphere', 'Internal_Process_Transportation_Cargo_Ship')",Internal_Process_Transportation_Cargo_Ship,-4.721966038,kgkm,,,,,,,,
Fe,Fe,"('Technosphere', 'Internal_Process_Transportation_Rail')",Internal_Process_Transportation_Rail,-185025.8,kgkm,,,,,,,,
Fe,Fe,"('biosphere3', '349b29d1-3e58-4c66-98b9-9d1a076efd2e')","Carbon dioxide, fossil ('air',)",-1030,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', 'ba2f3f82-c93a-47a5-822a-37ec97495275')","Carbon monoxide, fossil ('air',)",-12.3,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', 'f9abb851-8731-4c5b-b057-863996a1f94a')","Hydrocarbons, unspecified ('air', 'non-urban air or from high stacks')",-4.88,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', 'c941d6d0-a56c-4e6c-95de-ac685635218d')","Hydrogen chloride ('air',)",0.0181,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', '8e123669-94d3-41d8-9480-a79211fe7c43')","Lead ('air',)",0.000691,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', '0795345f-c7ae-410c-ad25-1845784c75f5')","Methane, fossil ('air',)",-0.857,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', 'c1b91234-6f24-417b-8309-46111d09c457')","Nitrogen oxides ('air',)",-0.836,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', '66020d27-7ae4-4e59-83a3-89214b72c40a')","Particulates, > 10 um ('air',)",-5,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', 'ba5fc0b6-770b-4da1-9b3f-e3b5087f07cd')","Sulfur oxides ('air',)",-1.78,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', '5ce634de-b810-4533-9efb-719c38fe7c09')","Dissolved solids ('water',)",-0.585,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', '6da0e891-3648-43a5-b0cf-f1872c57db8d')","Oils, unspecified ('water',)",-0.00515,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', 'c8791f3c-3c4a-4278-91c0-483797d14da2')","Phosphate ('water',)",0.00265,kilogram,,,,,,,,
Fe,Fe,"('biosphere3', '693921ef-e02d-4072-add0-55aa4631b213')","Suspended solids, unspecified ('water',)",-0.223,kilogram,,,,,,,,
